release_date,brand_name,model,gender,len_colorway,main_color,upper_material,technology,len_size,unique,price,days_since_release,log_price
2013-02-16,Air Jordan,Air Jordan 1 Retro 'Joker',men,5,Purple,Leather,Air,39,0,588.0,4459,6.376726947898627
2013-10-05,Nike,Kobe 8 'Pit Viper',men,6,Purple,Mesh,Lunarlon,39,0,827.0,4228,6.717804695023691
2013-06-29,Nike,Kobe 8 'Blitz Blue',men,8,Blue,Mesh,Lunarlon,39,0,2149.0,4326,7.67275789664251
2013-12-26,Nike,LeBron 11 'Christmas',men,5,Green,Unknown,Lunarlon,39,0,401.0,4146,5.993961427306569
2013-06-21,Nike,Flyknit Racer 'Oreo 1.0',men,2,White,Unknown,Phylon,39,0,5686.0,4334,8.645762292210945
2013-03-02,Air Jordan,Air Jordan 28 'Color Pack - Red Camo',men,3,Red,Synthetic,Zoom Air,39,1,537.0,4445,6.285998094508865
2013-09-21,Air Jordan,Air Jordan 1 Retro 89 'Black Fire Red Cement',men,4,Black,Leather,Air,39,0,334.0,4242,5.811140992976701
2014-02-09,Nike,Air Yeezy 2 SP 'Red October',men,1,Red,Leather,Air,39,1,13312.0,4101,9.49642116306099
2014-07-25,Nike,Air Force 1 AC BR QS 'Gradient Pack - Polarized Blue',men,3,Blue,Canvas,Air,39,0,52.0,3935,3.9512437185814275
2014-11-11,Nike,LeBron 12 'Dunkman',men,5,Grey,Unknown,Air,39,0,2857.0,3826,7.957527402230773
2014-09-18,Nike,Air Huarache 'Hyperpunch',men,4,Black,Unknown,Basic,39,0,523.0,3880,6.259581464064923
2014-07-26,Air Jordan,Air Jordan 5 Retro 3Lab5 'Elephant Print',men,3,Black,Unknown,Air,39,0,411.0,3934,6.018593214496234
2014-12-27,Air Jordan,Fragment Design x Air Jordan 1 Retro High OG,men,4,Black,Leather,Air,39,1,2646.0,3780,7.880804344674901
2014-01-01,Air Jordan,Air Jordan 1 Low 'Black Game Royal',men,6,Black,Unknown,Air,39,0,95.0,4140,4.553876891600541
2014-10-23,Nike,Supreme x Air Force 1 High SP 'Red',men,2,Red,Unknown,Air,39,0,581.0,3845,6.364750756851911
2014-05-03,Nike,Kobe 9 EM 'Laser Crimson',men,6,Black,Mesh,Lunarlon,39,0,769.0,4018,6.645090969505644
2014-12-01,Nike,Kobe 9 Elite Low 'Mamba Moment' iD,men,2,Green,Flyknit,Lunarlon,39,0,806.0,3806,6.692083742506628
2014-10-03,Nike,Kobe 9 EM 'Dusty Cactus',men,7,Blue,Mesh,Lunarlon,39,0,2149.0,3865,7.67275789664251
2014-09-24,Nike,Flyknit Racer 'Volt' 2016,men,2,Black,Flyknit,Phylon,39,0,490.0,3874,6.194405391104672
2014-02-22,Nike,Zoom Kobe Venomenon 4 'Green Abyss',men,7,Blue,Synthetic,Air,39,0,52.0,4088,3.9512437185814275
2014-01-19,Air Jordan,Air Jordan 1 Mid Nouveau YOTH 'Deep Royal',men,5,Blue,Leather,Air,39,0,400.0,4122,5.991464547107982
2014-12-01,Air Jordan,Air Jordan 1 Retro Mid 'Legend Blue',men,3,White,Patent Leather,Air,39,0,260.0,3806,5.560681631015528
2014-04-27,Air Jordan,Air Jordan 1 Retro Mid 'Dark Concord',men,3,Black,Leather,Air,39,0,177.0,4024,5.176149732573829
2014-04-12,Nike,Air Force 1 Low 'Miami Heat',men,4,Red,Unknown,Air,39,0,368.0,4039,5.908082938168931
2014-09-05,Nike,Air Max 95 'Triple Black',men,3,Black,Unknown,Air,39,0,521.0,3893,6.255750041753367
2014-05-17,Nike,Kobe 9 EM 'Pop Art',men,6,Multi-Color,Mesh,Lunarlon,39,0,1158.0,4004,7.05444965813294
2014-07-25,Nike,Kobe 9 EM 'Hyper Cobalt',men,7,Blue,Mesh,Lunarlon,39,0,1131.0,3935,7.030857476116121
2014-12-31,Nike,Kobe 9 High KRM EXT 'Black Mamba',men,2,Black,Leather,Lunarlon,39,0,494.0,3776,6.202535517187923
2014-07-18,Vans,Golf Wang x Old Skool Pro 'S',men,2,Blue,Unknown,Basic,26,1,650.0,3942,6.476972362889683
2015-11-23,Air Jordan,Eminem x Carhartt x Air Jordan 4 Retro 'Black Chrome',men,3,Black,Canvas,Air,39,1,26080.0,3449,10.16892401604059
2015-12-11,Nike,Air Trainer Cruz 'Wolf Grey',men,3,Grey,Unknown,Air,39,0,173.0,3431,5.153291594497779
2015-11-20,Nike,Air TR Cruz 'Wheat',men,3,Tan,Unknown,Air,39,0,106.0,3452,4.663439094112067
2015-04-25,Air Jordan,Air Jordan 4 Retro '11Lab4 - Black',men,2,Black,Patent Leather,Air,39,0,556.0,3661,6.320768294250582
2015-02-13,Air Jordan,Air Jordan 4 Retro '30th Anniversary Laser',men,4,White,Leather,Air,39,0,457.0,3732,6.124683390894205
2015-04-04,Air Jordan,Air Jordan 5 Retro 'White Metallic' 2015,men,4,White,Leather,Air,39,0,403.0,3682,5.998936561946683
2015-03-14,Air Jordan,Air Jordan 4 Retro 'Teal',men,4,Teal,Leather,Air,39,0,456.0,3703,6.1224928095143865
2015-02-21,Air Jordan,Air Jordan 4 Retro LS 'Oreo' 2015,men,4,Black,Leather,Air,39,0,389.0,3724,5.963579343618446
2015-10-16,Air Jordan,Supreme x Air Jordan 5 Retro 'Black',men,3,Black,Unknown,Air,39,1,835.0,3487,6.727431724850855
2015-07-11,Air Jordan,Air Jordan 4 Retro '11Lab4 - Red',men,4,Red,Patent Leather,Air,39,0,663.0,3584,6.4967749901858625
2015-10-16,Air Jordan,Supreme x Air Jordan 5 Retro 'Desert Camo',men,4,Multi-Color,Unknown,Air,39,1,564.0,3487,6.335054251498059
2015-05-02,Air Jordan,Air Jordan 5 Retro 'Pre-Grape',men,4,Blue,Unknown,Air,39,0,275.0,3654,5.616771097666572
2015-10-16,Air Jordan,Supreme x Air Jordan 5 Retro 'White',men,4,White,Unknown,Air,39,1,525.0,3487,6.263398262591624
2015-06-06,Air Jordan,Air Jordan 5 Retro 'Pro Stars',men,5,White,Unknown,Air,39,0,300.0,3619,5.703782474656201
2015-01-10,Air Jordan,Air Jordan 4 Retro LS 'Columbia',men,5,White,Leather,Air,39,0,364.0,3766,5.8971538676367405
2015-06-26,Air Jordan,Air Jordan 1 Retro High OG 'Shattered Backboard' 2015,men,3,Orange,Leather,Air,39,0,705.0,3599,6.558197802812269
2015-05-29,Air Jordan,Air Jordan 1 Retro High OG 'Chicago' 2015,men,4,Red,Leather,Air,23,0,1005.0,3627,6.912742820493176
2015-06-13,Air Jordan,Air Jordan 13 Retro Low 'Bred',men,6,Black,Leather,Zoom Air,39,0,266.0,3612,5.583496308781699
2015-08-15,Air Jordan,Air Jordan 7 Retro 'Marvin the Martian',men,4,Black,Leather,Air,39,0,253.0,3549,5.53338948872752
2015-06-06,Air Jordan,Air Jordan 20 Retro 'Playoffs',men,4,Black,Leather,Independent Podular Suspension,39,0,360.0,3619,5.886104031450156
2015-11-27,Air Jordan,Air Jordan 8 Retro 'Aqua' 2015,men,5,Black,Durabuck,Air,39,0,363.0,3445,5.8944028342648505
2015-01-03,Nike,Zoom Kobe Venomenon 5 'Black',men,2,Black,Unknown,Air,39,0,143.0,3773,4.962844630259907
2015-02-14,Air Jordan,Air Jordan 1 Retro High OG 'Pinnacle',men,3,Black,Leather,Air,39,0,532.0,3731,6.2766434893416445
2016-02-12,Air Jordan,Air Jordan 30 'White Wolf Grey',men,4,White,Synthetic,Zoom Air,39,0,458.0,3368,6.126869184114185
2016-09-01,adidas,Gazelle 'Grey',men,7,Grey,Unknown,Basic,31,0,52.0,3166,3.9512437185814275
2016-02-13,Air Jordan,Air Jordan 4 Retro OG 'White Cement' 2016,men,6,White,Leather,Air,39,0,470.0,3367,6.152732694704104
2016-07-23,Air Jordan,Air Jordan 5 Retro OG 'Black Metallic' 2016,men,3,Black,Nubuck,Air,39,0,430.0,3206,6.063785208687608
2016-01-02,Air Jordan,Air Jordan 4 Retro 'Alternate 89',men,4,White,Leather,Air,39,0,404.0,3409,6.0014148779611505
2016-08-20,Air Jordan,Air Jordan 5 Retro 'Olympic',men,4,White,Unknown,Air,39,0,288.0,3178,5.662960480135946
2016-03-28,Air Jordan,Air Jordan 5 Retro Low 'Knicks',men,7,Blue,Unknown,Air,39,0,325.0,3323,5.783825182329737
2016-03-12,Air Jordan,Air Jordan 5 Retro Low 'Fire Red' 2016,men,3,White,Unknown,Air,39,0,187.0,3339,5.231108616854587
2016-05-21,Air Jordan,Air Jordan 4 Retro Premium 'Snakeskin',men,7,Cream,Leather,Air,39,0,866.0,3269,6.763884908562435
2016-09-17,Air Jordan,Air Jordan 4 Retro Premium 'Obsidian',men,3,Blue,Leather,Air,39,0,547.0,3150,6.304448802421981
2016-10-29,Air Jordan,Air Jordan 4 Retro Premium 'Wheat',men,3,Brown,Leather,Air,39,0,573.0,3108,6.35088571671474
2016-09-24,Air Jordan,Air Jordan 5 Retro 'Bronze',men,4,Blue,Unknown,Air,39,0,309.0,3143,5.733341276897746
2016-04-09,Air Jordan,Air Jordan 4 Retro Premium 'Pinnacle',men,3,Black,Leather,Air,39,0,535.0,3311,6.282266746896006
2016-01-23,Air Jordan,Air Jordan 5 Retro Low 'Chinese New Year 2016',men,7,Black,Nylon,Air,39,0,375.0,3388,5.926926025970411
2016-01-30,Air Jordan,Air Jordan 5 Retro Low 'Alternate 90',men,4,Black,Unknown,Air,39,0,379.0,3381,5.937536205082426
2016-03-19,Air Jordan,Air Jordan 4 Retro 'Dunk From Above',men,8,Blue,Leather,Air,39,0,363.0,3332,5.8944028342648505
2016-02-20,Air Jordan,Air Jordan 5 Retro Low 'Dunk From Above',men,5,White,Unknown,Air,39,0,220.0,3360,5.393627546352362
2016-06-03,Air Jordan,Air Jordan 5 Retro Low 'Neymar',men,4,Silver,Unknown,Air,39,1,364.0,3256,5.8971538676367405
2016-09-02,Air Jordan,Air Jordan 1 Retro High OG 'Banned' 2016,men,3,Black,Leather,Air,39,0,416.0,3165,6.030685260261263
2016-03-23,Nike,Air More Uptempo 'Black White' 2016,men,2,Black,Unknown,Air,39,0,530.0,3328,6.272877006546167
2016-05-29,Air Jordan,Air Jordan 17+ Retro 'Bulls',men,4,Black,Leather,Zoom Air,39,0,319.0,3261,5.765191102784844
2016-05-14,Air Jordan,Air Jordan 10 Retro 'City Pack - Chicago',men,4,White,Unknown,Air,39,0,371.0,3276,5.916202062607435
2016-07-02,Air Jordan,Air Jordan 12 Retro 'Gym Red',men,3,Red,Unknown,Air,39,0,346.0,3227,5.846438775057725
2017-08-01,Nike,Air Max 97 'Triple White',men,3,White,Unknown,Air,24,0,124.0,2832,4.820281565605037
2017-12-19,Nike,Air Max Plus 'Triple Black',men,2,Black,Unknown,Air,39,0,157.0,2692,5.056245805348308
2017-10-07,adidas,Alexander Wang x AW Run Mid 'Grey',men,7,Grey,Unknown,Boost,31,0,58.0,2765,4.060443010546419
2017-05-13,Air Jordan,Air Jordan 4 Retro 'Pure Money' 2017,men,5,White,Leather,Air,19,0,748.0,2912,6.617402977974478
2017-06-17,Air Jordan,Air Jordan 4 Retro 'Motorsports Alternate',men,6,Black,Leather,Air,39,1,458.0,2877,6.126869184114185
2017-03-31,Air Jordan,KAWS x Air Jordan 4 Retro 'Cool Grey',men,3,Grey,Suede,Air,39,1,2786.0,2955,7.932362154339751
2017-09-30,Air Jordan,Air Jordan 5 Retro 'Blue Suede' ,men,4,Blue,Unknown,Air,39,0,299.0,2772,5.700443573390687
2017-03-25,Air Jordan,Air Jordan 4 Retro 'Motorsports',men,4,White,Leather,Air,39,0,482.0,2961,6.1779441140506
2017-02-05,Air Jordan,Air Jordan 4 Retro 'Royalty',men,4,Black,Suede,Air,39,0,513.0,3009,6.240275845170769
2017-08-05,Air Jordan,Air Jordan 5 Retro 'White Cement',men,4,White,Unknown,Air,39,0,284.0,2828,5.648974238161206
2017-03-31,Air Jordan,KAWS x Air Jordan 4 Retro 'Cool Grey' Sample,men,3,Grey,Suede,Air,39,0,2420.0,2955,7.791522819150732
2017-07-08,Air Jordan,Air Jordan 5 Retro Premium 'Triple Black',men,2,Black,Unknown,Air,39,0,573.0,2856,6.35088571671474
2017-09-02,Air Jordan,Air Jordan 5 Retro 'Camo',men,5,Grey,Unknown,Air,39,0,281.0,2800,5.638354669333745
2017-02-11,Air Jordan,Air Jordan 5 Retro Premium 'Take Flight',men,4,Green,Unknown,Air,39,0,400.0,3003,5.991464547107982
2017-07-01,Air Jordan,Air Jordan 5 Retro 'Red Suede',men,4,Red,Unknown,Air,39,0,341.0,2863,5.831882477283517
2017-11-17,Air Jordan,KAWS x Air Jordan 4 Retro 'Black',men,4,Black,Suede,Air,39,1,1436.0,2724,7.269616749608169
2017-12-14,Air Jordan,Air Jordan 5 Retro Premium 'Bordeaux',men,1,Red,Leather,Air,39,0,415.0,2697,6.028278520230698
2017-04-22,Air Jordan,Air Jordan 5 Retro Premium 'Pure Platinum',men,3,Silver,Unknown,Air,39,0,285.0,2933,5.652489180268651
2017-05-01,Air Jordan,Air Jordan 5 Retro 'Fab Five' PE,men,2,Yellow,Unknown,Air,39,0,13092.0,2924,9.47975663562107
2017-09-06,Air Jordan,Off-White x Air Jordan 1 Retro High OG 'Chicago',men,3,Red,Leather,Air,39,0,3652.0,2796,8.20303024171486
2017-12-16,adidas,Yeezy Boost 350 V2 'Blue Tint' 2017,men,7,Blue,Primeknit,Boost,25,0,168.0,2695,5.123963979403259
2018-02-20,Nike,Free RN Flyknit 2018 'White Black',men,2,White,Unknown,Free,39,0,71.0,2629,4.2626798770413155
2018-12-08,Air Jordan,Air Jordan 11 Retro 'Concord' 2018,men,3,White,Patent Leather,Air,25,0,465.0,2338,6.142037405587356
2018-01-25,Nike,Air VaporMax Plus 'Triple Black',men,3,Black,Unknown,Air,20,0,200.0,2655,5.298317366548036
2018-05-04,Nike,Zoom Blazer Mid SB 'Black',men,2,Black,Unknown,Basic,39,0,49.0,2556,3.8918202981106265
2018-07-05,adidas,3MC Vulc 'Cloud White',men,6,White,Unknown,Basic,31,0,52.0,2494,3.9512437185814275
2018-05-09,adidas,Samba OG 'White Black Gum',men,5,White,Leather,Basic,31,0,79.0,2551,4.3694478524670215
2018-10-05,Reebok,Aztrek 'Acid Pink',men,5,Grey,Unknown,Basic,41,0,52.0,2402,3.9512437185814275
2018-03-17,adidas,Yeezy Powerphase Calabasas 'Core Black',men,4,Black,Leather,Basic,31,0,52.0,2604,3.9512437185814275
2018-09-14,Under Armour,AWGE x SRLo 'Triple Black',men,3,Black,Unknown,HOVR,29,0,678.0,2423,6.519147287940395
2018-12-19,Reebok,Club C 1985 TV 'Chalk Glen Green',men,5,White,Leather,Basic,41,0,52.0,2327,3.9512437185814275
2018-08-04,Air Jordan,Air Jordan 5 Retro 'International Flight',men,4,Cream,Unknown,Air,39,0,140.0,2464,4.941642422609304
2018-01-27,Nike,Off-White x Air Force 1 Low '07 'MoMA',men,3,Black,Unknown,Air,39,0,6558.0,2653,8.788440957404594
2018-01-01,Nike,Benassi JDI 'Midnight Navy',men,4,Blue,Unknown,Basic,39,0,52.0,2679,3.9512437185814275
2018-10-27,Air Jordan,Air Jordan 11 Retro 'Platinum Tint',men,4,White,Unknown,Air,39,0,334.0,2380,5.811140992976701
2018-06-09,Air Jordan,Travis Scott x Air Jordan 4 Retro 'Cactus Jack',men,5,Blue,Nubuck,Air,18,0,1214.0,2520,7.101675971619444
2018-06-30,Air Jordan,Levi's x Air Jordan 4 Retro 'Black Denim',men,3,Black,Denim,Air,39,0,575.0,2499,6.354370040797351
2018-08-18,Air Jordan,Air Jordan 4 Retro NRG 'Raptors',men,5,Black,Nubuck,Air,39,0,503.0,2450,6.220590170099739
2018-11-11,Air Jordan,Wmns Air Jordan 4 Retro NRG 'Singles Day',women,5,Red,Leather,Air,38,0,243.0,2365,5.493061443340548
2018-01-17,Air Jordan,Levi's x Air Jordan 4 Retro 'Denim',men,5,Blue,Denim,Air,39,0,923.0,2663,6.827629234502852
2018-06-30,Air Jordan,Levi's x Air Jordan 4 Retro 'White Denim',men,3,White,Denim,Air,39,0,967.0,2499,6.874198495453294
2018-12-29,Air Jordan,Air Jordan 4 Retro 'Tattoo',men,5,Red,Leather,Air,39,0,341.0,2317,5.831882477283517
2018-09-29,Air Jordan,Air Jordan 5 Retro 'Wings',men,2,Gold,Unknown,Air,39,0,504.0,2408,6.222576268071369
2019-09-05,Air Jordan,Jordan Legacy 312 Low 'Chicago',men,5,Red,Leather,Air,39,0,74.0,2067,4.30406509320417
2019-01-05,Timberland,6 Inch Premium Waterproof Boot 'Wheat',men,2,Brown,Unknown,Basic,23,0,172.0,2310,5.147494476813453
2019-09-28,Vans,Sk8-Hi 'Black White',men,3,Black,Unknown,Basic,26,0,52.0,2044,3.9512437185814275
2019-02-16,Air Jordan,Air Jordan 6 Retro 'Infrared' 2019,men,3,Black,nubuck,Air,39,0,334.0,2268,5.811140992976701
2019-12-14,Air Jordan,Air Jordan 11 Retro 'Bred' 2019,men,4,Red,Patent Leather,Air,26,0,368.0,1967,5.908082938168931
2019-07-01,Balenciaga,Balenciaga Track Sneaker 'Triple Black',men,1,Black,Unknown,Basic,24,0,942.0,2133,6.848005274576363
2019-11-07,New Balance,Wmns 993 Made In USA 'Grey',women,2,Grey,Unknown,Basic,24,0,226.0,2004,5.420534999272286
2019-11-01,Alexander McQueen,Alexander McQueen Oversized Sneaker 'All Black',men,2,Black,Unknown,Basic,30,0,597.0,2010,6.391917113392602
2019-05-04,Air Jordan,Air Jordan 4 Retro OG 'Bred' 2019,men,7,Black,Nubuck,Air,39,0,504.0,2191,6.222576268071369
2019-12-26,Alexander McQueen,Alexander McQueen Oversized Sneaker 'White Paris Blue' 2019,men,3,White,Leather,Basic,30,0,560.0,1955,6.327936783729195
2019-10-15,adidas,Gazelle 'Navy',men,5,Blue,Suede,Basic,31,0,69.0,2027,4.23410650459726
2019-01-20,Birkenstock,Boston Soft Footbed Suede 'Black',men,1,Black,Suede,EVA,33,0,122.0,2295,4.804021044733257
2019-10-31,Air Jordan,Air Jordan 12 Retro 'Reverse Taxi',men,4,Black,Unknown,Air,39,0,259.0,2011,5.556828061699537
2019-05-01,Nike,React Element 55 'Soft Yellow',men,3,Yellow,Unknown,React,39,0,177.0,2194,5.176149732573829
2019-06-01,adidas,Consortium Lexicon OG 'Energy Ink',men,6,White,Unknown,Basic,31,0,35.0,2163,3.5553480614894135
2019-08-11,New Balance,998 Made in the USA 'Purple Croc',men,4,Purple,Suede,ABZORB,34,0,319.0,2092,5.765191102784844
2019-10-22,Air Jordan,Wmns Air Jordan 1 Retro High OG 'Fearless',women,6,Gold,Leather,Air,38,0,89.0,2020,4.48863636973214
2019-08-29,Nike,LeBron 16 Low 'Atomic Purple',men,4,Purple,Battleknit,Air,39,0,438.0,2074,6.082218910376446
2019-07-18,Converse,Chuck 70 Hi 'Flames',men,5,Black,Unknown,Basic,25,0,111.0,2116,4.709530201312334
2019-10-11,Air Jordan,Travis Scott x Air Jordan 6 Retro 'Olive',men,4,Green,Nubuck,Air,39,1,457.0,2031,6.124683390894205
2019-04-11,Air Jordan,Air Jordan 1 Mid SE 'Crimson Tint',men,4,Pink,Leather,Air,23,0,286.0,2214,5.655991810819852
2019-06-02,Air Jordan,Air Jordan 4 Retro NRG 'Raptors - Drake Signature',men,5,Black,Nubuck,Air,39,0,346.0,2162,5.846438775057725
2019-11-23,Air Jordan,Air Jordan 4 Retro SE 'What The 4',men,7,White,Leather,Air,39,0,481.0,1988,6.175867270105761
2019-11-08,Air Jordan,Olivia Kim x Wmns Air Jordan 4 Retro 'No Cover',women,3,Black,Pony Hair,Air,38,0,613.0,2003,6.418364935936212
2020-12-09,Nike,Air Force 1 '07 'Triple White',men,3,White,Unknown,Air,39,0,100.0,1606,4.605170185988092
2020-07-01,Maison Mihara Yasuhiro,Maison Mihara Yasuhiro Peterson OG Sole Canvas Low 'Black',men,2,Black,Canvas,Basic,12,0,227.0,1767,5.424950017481403
2020-03-05,Nike,Supreme x Air Force 1 Low 'Box Logo - Black',men,0,Black,Leather,Air,39,0,174.0,1885,5.159055299214529
2020-01-22,Air Jordan,Air Jordan 4 Retro 'Black Cat' 2020,men,4,Black,Nubuck,Air,19,0,871.0,1928,6.769641976852503
2020-08-26,adidas,Handball Spezial 'Collegiate Navy Clear Sky',men,5,Blue,Suede,Basic,31,0,85.0,1711,4.442651256490317
2020-05-20,Nike,Kyrie Low 2 TB 'Wolf Grey',men,4,Grey,Unknown,Basic,39,0,115.0,1809,4.74493212836325
2020-03-31,Nike,Wmns Blazer Mid 77 Vintage 'White Black',women,3,White,Leather,Basic,38,0,72.0,1859,4.276666119016055
2020-07-25,Air Jordan,Off-White x Wmns Air Jordan 4 Retro SP 'Sail',women,4,Tan,Leather,Air,24,1,691.0,1743,6.53813982376767
2020-03-28,Nike,Air Max 95 'Triple White',men,4,White,Unknown,Air,39,0,108.0,1862,4.68213122712422
2020-06-25,Air Jordan,Dior x Air Jordan 1 High,men,6,Grey,Leather,Air,25,1,6080.0,1773,8.712759974960212
2020-12-23,New Balance,Wmns 452 'Triple Black',women,2,Black,Leather,Basic,24,0,93.0,1592,4.532599493153256
2020-10-01,Air Jordan,Air Jordan 1 Mid SE 'Metallic Gold',men,5,Gold,Unknown,Air,39,0,103.0,1675,4.634728988229636
2020-12-12,Air Jordan,Air Jordan 11 Retro 'Jubilee / 25th Anniversary',men,5,Black,Patent Leather,Air,19,0,291.0,1603,5.673323267171493
2020-07-01,Nike,Blazer Low 'Forest Green',men,4,Green,Unknown,Basic,39,0,74.0,1767,4.30406509320417
2020-06-25,Air Jordan,Dior x Air Jordan 1 Low,men,6,Grey,Unknown,Air,39,0,8703.0,1773,9.071423072789514
2020-07-01,Air Jordan,Jordan Courtside 23 'Gym Red',men,3,Black,Unknown,Air,39,0,98.0,1767,4.584967478670572
2020-09-11,Nike,Nyjah Free 2 SB 'White Light Photo Blue Gum',men,8,White,Synthetic,Flywire,39,0,266.0,1695,5.583496308781699
2020-03-17,Nike,Air Max 95 Essential 'Triple Black',men,4,Black,Unknown,Air,39,1,152.0,1873,5.0238805208462765
2020-08-08,Nike,Wmns Air Max 1 'SNKRS Day 2020',women,0,White,Leather,Air,38,1,55.0,1729,4.007333185232471
2020-07-14,adidas,Superstar Pure 'Los Angeles',men,6,White,Leather,Basic,31,0,91.0,1754,4.51085950651685
2020-01-09,Nike,Air Max 90 'Hyper Grape',men,5,Purple,Unknown,Air,39,0,283.0,1941,5.645446897643238
2020-10-08,Nike,Blazer Mid '77 Vintage 'Black Sail',men,3,Black,Leather,Basic,39,0,84.0,1668,4.430816798843313
2020-07-15,Air Jordan,Wmns Air Jordan 1 'Black Cactus Flower',women,4,Black,Unknown,Air,38,0,202.0,1753,5.308267697401205
2020-12-11,Air Jordan,Jordan True Flight 'Cool Grey',men,6,Grey,Leather,Air,39,0,299.0,1604,5.700443573390687
2021-03-10,Nike,Dunk Low 'Black White',men,3,Black,Leather,Basic,28,0,73.0,1515,4.290459441148391
2021-09-21,Nike,Dunk Low 'Grey Fog',men,3,Grey,Leather,Basic,39,0,72.0,1320,4.276666119016055
2021-05-19,Nike,Wmns Dunk Low 'Photon Dust',women,4,White,Leather,Basic,15,0,77.0,1445,4.343805421853684
2021-12-11,Air Jordan,Air Jordan 11 Retro 'Cool Grey' 2021,men,5,Grey,Leather,Air,26,0,137.0,1239,4.919980925828125
2021-03-10,Nike,Wmns Dunk Low 'Black White',women,3,Black,Leather,Basic,38,0,59.0,1515,4.07753744390572
2021-08-13,New Balance,2002R 'Protection Pack - Rain Cloud',men,3,Grey,Suede,NERGY,19,0,154.0,1359,5.0369526024136295
2021-04-27,Crocs,Cars x Classic Clog 'Lightning McQueen',men,1,Red,Croslite,Basic,11,0,105.0,1467,4.653960350157523
2021-06-03,Air Jordan,Wmns Air Jordan 1 High OG 'Court Purple',women,3,Purple,Leather,Air,38,0,96.0,1430,4.564348191467836
2021-02-25,Air Jordan,Air Jordan 1 High 'What The Doernbecher',men,2,Multi-Color,Leather,Air,39,0,300589.0,1528,12.613499162151745
2021-07-03,Air Jordan,Air Jordan 4 Retro 'White Oreo',men,6,White,Leather,Air,39,0,473.0,1400,6.159095388491933
2021-06-03,Nike,Dunk Low 'Michigan State',men,6,Green,Leather,Basic,23,0,79.0,1430,4.3694478524670215
2021-04-12,New Balance,530 'Moonbeam Sea Salt',men,4,Cream,Mesh,ABZORB,34,0,103.0,1482,4.634728988229636
2021-05-21,Air Jordan,Air Jordan 1 Retro Low OG 'Ghost Green',men,4,Green,Leather,Air,39,1,157.0,1443,5.056245805348308
2021-08-28,Air Jordan,Air Jordan 4 Retro 'Lightning' 2021,men,7,Yellow,Leather,Air,39,0,277.0,1344,5.6240175061873385
2021-08-13,New Balance,2002R 'Protection Pack - Phantom',men,2,Grey,Suede,NERGY,34,0,189.0,1359,5.241747015059643
2021-04-10,Air Jordan,Air Jordan 5 Retro 'Raging Bull' 2021,men,4,Red,Suede,Air,26,0,183.0,1484,5.209486152841421
2021-07-15,Air Jordan,Wmns Air Jordan 1 Low 'White Wolf Grey',women,4,White,Leather,Air,15,0,110.0,1388,4.700480365792417
2021-12-30,Air Jordan,Air Jordan 1 Retro High OG 'Patent Bred',men,4,Red,Patent Leather,Air,26,0,210.0,1220,5.3471075307174685
2021-12-22,adidas,Yeezy Boost 350 V2 'MX Rock',men,6,Black,Primeknit,Boost,31,0,120.0,1228,4.787491742782046
2021-08-31,adidas,Run Falcon 2.0 'Triple Black',men,6,Black,Mesh,EVA,31,0,86.0,1341,4.454347296253507
2021-07-02,Vans,Lowland High ComfyCush 'Lenticular',men,3,Black,Leather,Basic,26,0,42.0,1401,3.7376696182833684
2021-05-30,adidas,Lite Racer CLN 2.0 'Black Carbon',men,5,Black,Mesh,Cloudfoam,31,0,74.0,1434,4.30406509320417
2021-04-17,Air Jordan,Air Jordan 1 Retro High OG 'Hyper Royal',men,6,Blue,Suede,Air,26,0,229.0,1477,5.43372200355424
2022-06-02,Nike,Wmns Dunk Low 'Rose Whisper',women,3,Pink,Leather,Basic,38,0,50.0,1066,3.912023005428146
2022-11-19,Air Jordan,Air Jordan 1 Retro High OG 'Chicago Lost & Found',men,5,Red,Leather,Air,25,1,254.0,896,5.537334267018537
2022-06-20,adidas,Yeezy Boost 350 V2 'Onyx',men,3,Grey,Primeknit,Boost,31,0,178.0,1048,5.181783550292085
2022-05-21,Air Jordan,Air Jordan 4 Retro 'Military Black',men,4,White,Leather,Air,26,0,367.0,1078,5.905361848054571
2022-12-15,Air Jordan,Travis Scott x Air Jordan 1 Retro Low OG SP 'Black Phantom',men,4,Black,Suede,Air,39,0,723.0,870,6.583409222158765
2022-03-21,adidas,Yeezy Boost 350 V2 'Bone',men,3,White,Primeknit,Boost,31,0,164.0,1139,5.099866427824199
2022-11-11,Nike,Kyrie 8 'Orca',men,6,Black,Synthetic,Zoom Air,39,0,56.0,904,4.02535169073515
2022-02-08,Nike,Louis Vuitton x Air Force 1 Low 'Monogram Damier' Pilot Case,men,2,Brown,Leather,Air,39,0,84967.0,1180,11.350018224795502
2022-01-15,Air Jordan,Air Jordan 4 Retro 'Red Thunder',men,4,Red,Nubuck,Air,26,0,445.0,1204,6.09807428216624
2022-12-22,Nike,Concepts x Dunk Low SB 'Orange Lobster',men,5,Orange,Suede,Zoom Air,39,1,338.0,863,5.823045895483019
2022-12-10,Air Jordan,Air Jordan 11 Retro 'Cherry',men,4,White,Patent Leather,Air,25,0,276.0,875,5.62040086571715
2022-06-01,Maison Mihara Yasuhiro,Maison Mihara Yasuhiro Hank OG Sole Canvas Low 'Black White',men,1,Black,Canvas,Basic,12,0,298.0,1067,5.697093486505405
