url,release_date,brand_name,model,gender,len_colorway,main_color,upper_material,technology,len_size,unique,price,days_since_release
https://www.goat.com/sneakers/wmns-big-nike-high-white-persian-coral-358858-151,2009-05-11,Nike,Wmns Big Nike High 'White Persian Coral',women,5,White,,,38,0,899.0,5838
https://www.goat.com/sneakers/wmns-dunk-low-cl-grand-purple-317815-511,2009-01-01,Nike,Wmns Dunk Low CL 'Grand Purple',women,4,Purple,,,38,0,218.0,5968
https://www.goat.com/sneakers/wmns-dunk-high-6-0-pure-purple-cyan-coral-342257-541,2009-02-25,Nike,Wmns Dunk High 6.0 'Pure Purple Cyan Coral',women,6,Multi-Color,Leather,,38,0,224.0,5913
https://www.goat.com/sneakers/wmns-air-force-1-07-varsity-maize-315115-713,2009-01-24,Nike,Wmns Air Force 1 '07 'Varsity Maize',women,5,Yellow,,Air,38,0,150.0,5945
https://www.goat.com/sneakers/wmns-dunk-high-premium-multi-color-317814-111,2009-01-01,Nike,Wmns Dunk High Premium 'Multi-Color',women,6,Multi-Color,Leather,,38,0,309.0,5968
https://www.goat.com/sneakers/w-s-zoom-soldier-3-breast-cancer-awareness-367185-914,2009-09-17,Nike,Wmns Zoom LeBron Soldier 3 'Breast Cancer Awareness',women,4,White,,Air,38,0,470.0,5709
https://www.goat.com/sneakers/wmns-dunk-high-bright-peach-318676-801,2009-05-26,Nike,Wmns Dunk High 'Bright Peach',women,4,Pink,Leather,,38,0,124.0,5823
https://www.goat.com/sneakers/wmns-992-made-in-usa-2e-wide-white-sky-blue-w992bw-2e,2010-01-01,New Balance,Wmns 992 Made in USA 2E Wide 'White Sky Blue',women,3,White,Leather,ABZORB,24,0,141.0,5603
https://www.goat.com/sneakers/w-s-air-max-1-319986-331,2010-03-22,Nike,Wmns Air Max 1 'Julep Silver',women,5,Multi-Color,Mesh,Air,38,0,264.0,5523
https://www.goat.com/sneakers/wmns-superstar-c77153,2011-12-14,adidas,Wmns Superstar 'OG',women,5,White,,,26,0,87.0,4891
https://www.goat.com/sneakers/wmns-dunk-high-skinny-doernbecher-507382-164,2011-11-04,Nike,Wmns Dunk High Skinny 'Doernbecher',women,5,Purple,,,38,0,1331.0,4931
